scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1826,133,"Victory - Boss Defeated","boss.victory",40,5,10,18,2,9600,true,true,2100.0,114,7,11,17.36,33,0,3500,"",0,0,0,0,15,5,0.917,5.00,36,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||camp||||||||||camp|||||camp||||||||||camp||||||crossing_pass|camp|||camp|repair||||||||||||||||||||||||camp|||repair|||||crossing_pass||repair||||camp|||repair|||camp|||||||||camp|repair||||||||||camp|||camp|||||camp|crossing_pass|||||camp|||||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1827,130,"Sanity Depleted - Game Over","sanity",35,8,9,17,0,2700,true,false,2100.0,111,10,8,17.36,34,0,2500,"",0,0,0,0,13,8,0.938,5.27,32,true,4,0,2,2,1,0,0.000,1.000,"||||||||||||camp||||||||||camp|repair|||||||||||||||repair;camp||crossing_pass||||||||||camp||||camp|||||||||||||camp|||||||repair|||camp|crossing_pass|||||||camp|||||camp|||||||camp||||||||||repair|camp|repair|||repair;camp|||||detour|detour|crossing_pass||repair|camp||||repair||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1828,82,"Collapse (crossing) - Game Over","collapse_crossing",18,4,10,20,10,800,false,false,1262.4,70,5,6,16.83,17,0,1000,"doe_eliminated",1,0,0,0,9,4,0.926,4.20,18,false,2,0,1,1,0,1,0.500,1.000,"|||camp||||||||||||camp|||||camp|||||||||||||camp||||camp|||camp|||crossing_pass||repair||||camp||||||||||||||||repair||camp||||repair||||repair|||camp||crossing_fail",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1829,133,"Sanity Depleted - Game Over","sanity",35,5,10,17,0,8900,true,false,2100.0,113,9,10,17.21,30,2700,2500,"",0,7,0,0,16,5,0.924,4.55,34,true,3,0,2,2,0,0,0.000,1.000,"|camp||||||repair||||||camp||||||||camp|||||||||camp|||||||||camp|||crossing_pass||||||camp|||||||||repair||camp||||||||||||camp||||||repair||crossing_pass|||||camp||||||||||camp||repair||camp|||repair|camp|||||||||||camp|||||crossing_pass||||camp|||camp||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1830,132,"Boss Vote Failed - Game Over","boss_vote_failed",45,12,8,16,3,500,true,false,2100.0,115,6,10,17.36,35,5800,3500,"",0,0,0,1,13,12,0.924,5.34,44,true,3,0,3,3,0,0,0.000,1.000,"|||repair||||||||||||camp|||||||camp||||||||||repair||||||camp||crossing_pass||repair||repair|||||||||repair|||||||||camp|repair|||||repair|||||||crossing_pass|camp|||||||||||camp|||||camp||||||||||camp|repair|||||||camp|||camp||||crossing_pass|camp||repair||||repair||camp|repair||camp|repair",false,false,2,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1831,133,"Boss Vote Failed - Game Over","boss_vote_failed",37,7,10,17,3,300,true,false,2100.0,114,9,9,17.07,32,2700,1000,"",0,2,0,0,15,7,0.932,4.85,35,true,3,0,1,1,0,0,0.000,1.000,"||||||||||camp|||||||||||camp|repair|||||||||||camp|||||camp||crossing_pass||||||camp||||||||||||||||||camp|repair|||||||camp||||||crossing_pass|||camp|||||||||camp||||||||repair|||camp||||repair||camp||repair|||||camp||||crossing_pass|repair;camp||||||||camp|repair||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1832,121,"Collapse (crossing) - Game Over","collapse_crossing",36,11,10,20,7,0,false,false,1918.2,102,10,8,17.13,30,0,1000,"",0,0,0,0,14,11,0.933,5.00,35,false,4,0,1,1,1,1,0.250,1.000,"||||||||||camp||||repair|camp|repair||||||||||camp|||||||camp||||camp||||repair||crossing_pass||||||||camp||||||repair|||camp|||repair|||||||camp|||||repair||||detour|crossing_pass|||repair||camp|||camp||||repair|camp||repair|||||||camp||||||camp|repair||||||repair||camp||crossing_fail",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1833,131,"Boss Vote Failed - Game Over","boss_vote_failed",33,13,9,19,1,700,true,false,2100.0,109,10,11,17.65,27,5900,1000,"",0,0,0,0,13,13,0.915,4.15,30,true,5,0,1,1,2,0,0.000,1.000,"||||||||||||camp||||||||||||camp|||||||||||||camp|||crossing_pass|repair||||camp||repair||camp|repair|||repair||||camp|||repair||||||repair||||||repair||||crossing_pass||||||||||camp|||camp||repair||repair|||camp||||||||||||repair||camp|repair|||||detour|detour|camp|detour|detour|detour|camp|repair;crossing_pass|||camp|repair||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1834,128,"Victory - Boss Defeated","boss.victory",34,13,10,18,3,1800,true,true,2100.0,111,10,6,17.36,29,3100,2000,"",0,0,0,0,13,13,0.953,4.57,34,true,3,0,2,2,0,0,0.000,1.000,"|||repair||||||||||camp|||||||||||camp|||||||camp|||||||||crossing_pass|||repair||camp||||||camp||||||||||||||camp||||repair||||repair|||crossing_pass|||camp||||camp||repair|||||||||repair|camp|||repair|||||||repair||repair|camp|||||camp|||repair;crossing_pass||repair||repair;camp||||repair;camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1835,129,"Sanity Depleted - Game Over","sanity",39,9,10,17,0,4700,true,false,2100.0,110,10,8,17.50,34,0,5000,"",0,0,0,0,13,9,0.938,5.31,37,true,4,0,4,3,1,0,0.000,0.750,"||||||||repair||||camp|||||camp||||||||||||||camp|||||||||crossing_pass|||||camp|||||||||||||||repair;camp|||||||||repair;camp||repair|||||crossing_pass|repair|||||camp|||||||||repair|camp||||repair||camp||||camp||||repair||camp||||||||camp|detour|detour|crossing_pass|repair||||camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1836,133,"Victory - Boss Defeated","boss.victory",48,8,10,16,3,4100,true,true,2100.0,114,9,9,17.07,36,5400,2000,"",0,0,0,0,15,8,0.932,5.45,44,true,3,0,2,2,0,0,0.000,1.000,"||||||camp||||||||||camp||||||camp|||||||||||||repair||||camp||crossing_pass|||||||||||camp|||||||||||||camp||repair||||repair||camp||||||crossing_pass|||||camp|||||camp||||||repair||||||camp|repair||||camp|||||||camp|repair||repair;camp||repair;crossing_pass|||||||camp||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1837,135,"Boss Vote Failed - Game Over","boss_vote_failed",38,11,10,19,3,0,true,false,2100.0,116,6,12,17.21,34,0,1000,"",0,0,0,0,15,11,0.910,5.07,36,true,3,0,1,1,0,0,0.000,1.000,"|||||||||camp|||||||camp||||||||||||||camp|||repair|||camp||||crossing_pass||||||camp|||repair||||camp|||||||||||||||repair||||camp|||||||crossing_pass||||||camp||||||camp|||||||camp|repair|||||repair||||camp||||camp|repair||repair||camp||||repair;crossing_pass||camp||repair||repair||repair||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1838,131,"Victory - Boss Defeated","boss.victory",31,8,10,16,1,4900,true,true,2100.0,110,11,9,17.36,31,5800,2000,"",0,0,0,1,14,8,0.931,4.77,30,true,4,0,2,1,1,0,0.000,0.500,"||||||||||||||camp|||repair||camp||||||||||||repair|||camp||||camp||detour|detour|detour|crossing_pass||||||camp|||||||||camp||||||||repair|||||||camp|||repair|crossing_pass||||||camp||||||||repair||||camp|||||camp|||||||repair|||camp|||||repair;camp||crossing_pass|repair|camp||||||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1839,131,"Victory - Boss Defeated","boss.victory",38,1,10,13,1,14500,true,true,2100.0,113,8,9,17.36,33,0,3500,"",0,8,1,0,14,1,0.931,5.08,37,true,3,0,3,3,0,0,0.000,1.000,"||||||||camp||||||camp||||||||camp||||||||||||||camp||||||crossing_pass|||camp|||||||||||||||||||||camp||||||||||camp|crossing_pass||||||camp||||||||camp|||||||||||camp||||||||camp|||repair|||crossing_pass||camp||||camp|||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1840,135,"Victory - Boss Defeated","boss.victory",37,9,10,19,1,3300,true,true,2100.0,104,17,13,17.36,27,0,2000,"",0,6,0,0,16,9,0.903,4.03,35,true,7,0,2,1,4,0,0.000,0.500,"|||||||||camp||||camp|||||||||||||camp|||||camp||repair||||||repair||camp|detour|detour|detour|camp|crossing_pass|||||||camp||||||camp||||||||||||||||||camp|||detour|detour|detour|repair;detour|detour|detour|camp|detour|detour|crossing_pass|||camp|||repair||camp|||repair||repair|||camp||repair||||||||||camp||repair||crossing_pass|||||camp|||||camp||repair",false,false,2,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1841,134,"Sanity Depleted - Game Over","sanity",42,5,10,18,0,3300,true,false,2100.0,114,6,13,17.50,32,5400,2500,"",0,0,0,0,16,5,0.902,4.81,40,true,3,0,2,2,0,0,0.000,1.000,"||||||||camp||||||||||camp||||camp||||||||||||||||camp|||camp|||camp|crossing_pass||repair|||||||||||||||||camp|||||||repair||camp|||||||crossing_pass|camp||||||||camp|||||||||repair|camp|||||camp||repair|||||camp|||||||||camp|crossing_pass||camp||||||camp|repair||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1842,139,"Victory - Boss Defeated","boss.victory",32,2,10,15,2,8200,true,true,2100.0,116,7,15,17.07,28,5800,4500,"",0,0,0,0,18,2,0.891,4.06,29,true,4,0,4,3,1,0,0.000,0.750,"||||||||camp||||||camp|||||||||||||||camp|||camp|||||||||crossing_pass|camp|||||||||||camp||||||||||||||camp||||||||||camp|||camp|detour|crossing_pass|||repair||camp||||camp|||camp|||||camp||||||||||||||camp|||||repair|camp|||||crossing_pass|||||camp|||camp||||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1843,130,"Victory - Boss Defeated","boss.victory",30,2,10,17,2,6700,true,true,2093.3,113,5,11,17.74,30,6200,3500,"",0,0,0,0,13,2,0.915,4.65,30,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||||||||||||camp||||||||||||||camp||||camp|crossing_pass|||||||||||camp|||camp|||||||||||||||||||||camp|crossing_pass|||||||camp|||||||camp||||||||||camp||||||camp||||camp|||||||repair;camp|crossing_pass||repair|||||||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1844,133,"Sanity Depleted - Game Over","sanity",33,4,10,18,0,4400,true,false,2100.0,113,7,12,17.50,28,3100,5000,"",0,0,0,1,14,4,0.909,4.24,33,true,4,0,4,3,1,0,0.000,0.750,"||||||||||||camp||||camp||||||||||camp|||||camp|||||||||||crossing_pass||||||||camp||||||||camp||||||||||||||||camp||repair||repair;crossing_pass||||||||camp||||repair|||repair|||||camp|||||camp|||||camp||||||||||camp|detour|detour|crossing_pass|||camp|||camp||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1845,133,"Boss Vote Failed - Game Over","boss_vote_failed",34,4,10,17,2,8100,true,false,2100.0,114,6,12,17.50,31,5800,2500,"",0,0,0,1,15,4,0.909,4.70,30,true,3,0,2,2,0,0,0.000,1.000,"||||||||camp|||||||||camp|||||||||||||camp||||||||||crossing_pass|camp||||||||||camp|||repair||||||repair|||repair|||camp|||||||||||camp|crossing_pass||||repair|camp|||||||camp|||||camp||||||||||||||camp||||||camp|||camp|crossing_pass|||||camp||||camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1846,133,"Boss Vote Failed - Game Over","boss_vote_failed",33,10,10,19,1,900,true,false,2100.0,114,10,8,16.94,29,5200,2500,"",0,0,0,0,15,10,0.939,4.39,30,true,3,0,2,2,0,0,0.000,1.000,"|||||||camp|||||camp|||||camp|||camp|||||camp||||||camp||repair||||repair||||||camp||repair;crossing_pass|||||||repair||camp||||||||camp||||||||||||||||||||crossing_pass|camp|||||||repair||||||camp|||||||||repair|||||camp||||||repair|camp||crossing_pass||||repair;camp|||repair||camp|repair||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1847,132,"Sanity Depleted - Game Over","sanity",42,4,10,17,0,7600,true,false,2100.0,110,11,10,17.36,33,5800,5000,"",0,0,0,0,15,4,0.924,5.04,39,true,4,0,4,3,1,0,0.000,0.750,"||||||||||||camp||||camp||||||||camp|||camp|||camp|||repair|||||||camp|||crossing_pass|||||repair||||||||camp|||||||||||||||||||camp||||camp|crossing_pass||||||camp|||||||||||||||camp|||repair|||||camp|||repair|||camp|||detour|detour|detour|camp|crossing_pass||||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1848,135,"Boss Vote Failed - Game Over","boss_vote_failed",38,3,10,15,1,7700,true,false,2100.0,111,10,13,17.36,32,2700,3500,"",0,0,0,0,16,3,0.903,4.78,35,true,5,0,3,2,2,0,0.000,0.667,"||||||||||||camp||||||||camp||||camp||||repair||||||||camp||||||detour|crossing_pass|||||||||camp|||||||||||||||camp|||||||repair||camp|||camp||detour|detour|detour|crossing_pass||||||repair|camp||||camp||||||||camp||||||camp|||camp||||||||camp|crossing_pass|||||camp|||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1849,129,"Victory - Boss Defeated","boss.victory",40,9,10,17,1,2600,true,true,2100.0,111,8,9,17.65,32,2700,2500,"",0,0,0,0,14,9,0.930,5.00,37,true,3,0,2,2,0,0,0.000,1.000,"||||||||||camp|||||repair||||||camp||||camp|||repair|||camp||||||||||crossing_pass|camp|||camp|||||||||||||||||||||camp|||repair|||||repair||camp||crossing_pass||repair||||||camp||||||||camp|||||repair|||||||camp||||repair|||camp||crossing_pass|repair|||repair;camp||||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1850,137,"Victory - Boss Defeated","boss.victory",47,6,10,18,1,3400,true,true,2100.0,115,9,12,16.94,37,5800,2500,"",0,0,0,0,16,6,0.912,5.44,44,true,4,0,2,2,1,0,0.000,1.000,"||||||||||camp||||repair|||||||camp|||||camp||||||||||||camp||||crossing_pass||camp||||||||||||||camp||||||||||camp|||repair||||camp||||repair||detour|detour|crossing_pass||camp||||||||||||||camp||||||repair|||camp||||||camp||||camp|||camp|repair||camp|crossing_pass||||repair|camp|||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1851,133,"Victory - Boss Defeated","boss.victory",31,8,10,16,3,3000,true,true,2100.0,113,8,11,17.36,30,2700,1000,"",0,0,0,0,14,8,0.917,4.55,31,true,4,0,1,1,1,0,0.000,1.000,"|||||||camp|||||camp||||||||camp|||||||repair||camp|||||||||||||crossing_pass||||camp||||repair|||||||||||repair||||||camp|||||repair|||camp||||detour|detour|crossing_pass||repair||||||||camp|||camp|||camp||repair||||camp|repair||||||||||||||camp|crossing_pass||||||camp||repair|||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1852,131,"Boss Vote Failed - Game Over","boss_vote_failed",37,17,10,15,2,300,true,false,2100.0,110,12,8,17.21,33,5800,1000,"",0,0,0,0,13,17,0.938,5.08,32,true,6,0,1,0,3,0,0.000,0.000,"|||||||camp||||||||||repair|||||||camp||||||repair|||repair||repair|camp||||detour|detour|crossing_pass|||camp|||camp|||||repair||||||||||||repair||||repair|camp|||camp|||||repair|crossing_pass||||||repair||camp|repair||repair||||||||camp|||||||repair||camp||||repair|||||repair;camp|detour|detour|crossing_pass||repair||repair||camp|||repair;camp|",false,false,1,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1853,130,"Victory - Boss Defeated","boss.victory",41,9,10,17,1,3000,true,true,2100.0,112,9,8,17.36,31,5400,3500,"",0,0,0,0,14,9,0.938,4.81,38,true,3,0,3,3,0,0,0.000,1.000,"||||||camp|||||||camp||||||||repair||||camp||||||||||||||camp||crossing_pass|camp|repair||||||||||||||||||repair;camp||||||||||||||camp||crossing_pass||||||camp||repair||repair||camp|repair|||||||||camp||||||||||camp|||repair|||repair|crossing_pass|camp|||repair|camp|||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1854,133,"Sanity Depleted - Game Over","sanity",39,10,10,19,0,1800,true,false,2100.0,111,10,11,17.36,30,2700,2500,"travel_ban_lite",1,0,0,1,15,10,0.917,4.55,37,true,4,0,2,2,1,0,0.000,1.000,"||||||||||||camp|||||||||camp||||camp|||||||||||repair||camp||repair;crossing_pass||camp||||||||||||||||repair|||||||camp|||||||repair||camp||||detour|detour|detour|camp|crossing_pass|||repair|||||camp||||||||||camp|repair||camp|||||||camp|repair|||||repair;camp||||repair;crossing_pass||repair||camp|||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1855,134,"Sanity Depleted - Game Over","sanity",36,10,10,18,0,3400,true,false,2094.0,107,13,13,17.45,31,2700,4000,"",0,0,0,0,17,10,0.902,4.66,34,true,5,0,4,2,2,0,0.000,0.500,"|||||||||||||camp||||camp|||||||camp|||camp||||||||||camp|||||camp|||detour|detour|detour|crossing_pass|camp|||camp||||||||||||repair|||camp||||||||repair|||||camp|detour|detour|detour|repair;crossing_pass||repair|||||repair||camp||||camp|||camp|||camp|||repair|||||repair||||repair||camp|||repair||crossing_pass||camp||||repair|camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1856,132,"Victory - Boss Defeated","boss.victory",37,12,10,17,1,600,true,true,2100.0,116,5,10,17.36,26,2700,1000,"",0,0,0,0,11,12,0.924,3.97,34,true,4,0,1,1,1,0,0.000,1.000,"|||repair||||||repair||camp|||||||||||||||repair;camp||||||||||||camp||crossing_pass||||||||camp|||||||||||||camp||||||||repair||||||||camp|crossing_pass||repair|||repair||camp||repair|||repair|camp||repair|||||||||camp|||repair|||||||||repair||||detour|camp|repair;crossing_pass||||||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1857,132,"Victory - Boss Defeated","boss.victory",33,11,10,19,2,5500,true,true,2100.0,115,5,11,17.50,29,3100,1000,"",0,1,0,1,13,11,0.916,4.43,32,true,3,0,1,1,0,0,0.000,1.000,"|||||repair||||camp|||||||||repair||||camp||||||||repair||camp||||||crossing_pass||||camp|||||||repair|||camp|||camp||repair|||||||||||||repair|||||repair||crossing_pass||camp|||||||camp||repair||||repair|||camp||||||||||||camp|||||repair||camp||repair||crossing_pass|||||camp||||camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1858,141,"Sanity Depleted - Game Over","sanity",29,8,10,18,0,1900,true,false,2100.0,118,4,18,17.21,27,0,1000,"",0,0,0,0,19,8,0.871,3.86,28,true,3,0,1,1,0,0,0.000,1.000,"|||||||||camp|||||||||||camp|||||||camp|||camp|||camp|||||||||repair;crossing_pass||||camp|||||repair||repair|camp||||||||camp|||||||camp||||||||repair||camp||||crossing_pass|||camp|||||camp||||||repair|||||camp|||||camp||||repair||||||camp||repair|camp|||camp|||crossing_pass|||camp||||||repair|camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1859,135,"Victory - Boss Defeated","boss.victory",30,8,10,18,1,1100,true,true,2100.0,114,8,12,17.21,27,0,3500,"",0,0,0,0,16,8,0.910,4.03,27,true,4,0,3,2,1,0,0.000,0.667,"||camp||||||||||||||camp||||||||camp|||||||camp|||repair||||||camp||crossing_pass|camp|||||||||||repair|||camp||||||||||||camp||||||camp|||||crossing_pass||repair||repair||||camp||||||camp|repair|||||repair||||camp|||||||camp||||||camp|repair||||detour|camp|crossing_pass|repair|||camp|||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1860,132,"Boss Vote Failed - Game Over","boss_vote_failed",44,14,10,13,2,2800,true,false,2100.0,113,8,10,17.36,32,0,1000,"",0,0,0,0,14,14,0.924,4.89,41,true,4,0,1,1,1,0,0.000,1.000,"||||||||camp||||camp||||||||camp|||||repair|camp||||||||||||camp|||crossing_pass||repair|||||repair||repair|||repair;camp||||||||||camp|||||||||repair|||||camp|detour|repair;crossing_pass|||repair|||||||repair||repair||||repair;camp||||||||camp||||repair|||||camp||||crossing_pass||camp|||repair||camp|repair|||||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1861,131,"Boss Vote Failed - Game Over","boss_vote_failed",34,9,10,14,1,3600,true,false,2099.4,114,5,11,17.64,29,2700,2500,"",0,0,0,0,13,9,0.915,4.46,32,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||camp|repair|||||camp||repair|||||||||||||||crossing_pass|||camp||||||||camp|||repair||||||||||||repair||camp|||||||||crossing_pass||||camp||||||repair||camp|||||||camp|||||camp|||||||||||camp|||||repair;camp||crossing_pass|repair|||||camp||repair||camp|",false,false,2,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1862,131,"Victory - Boss Defeated","boss.victory",30,7,10,19,2,2600,true,true,2093.2,113,5,12,17.74,27,3100,2000,"",0,0,0,0,14,7,0.908,4.15,29,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||camp||||camp|||||camp|||||||camp||||||||||repair;camp|||crossing_pass||||||||||camp|||||||repair;camp|||||||||camp|||||||||||camp|crossing_pass||repair|||camp||repair|||||repair|||||||||camp||||||||||||repair;camp||||crossing_pass||repair||camp|||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1863,136,"Victory - Boss Defeated","boss.victory",40,9,10,16,3,700,true,true,2085.9,114,9,12,16.96,32,5400,3500,"",0,0,0,2,18,9,0.911,4.74,39,true,3,0,3,3,0,0,0.000,1.000,"||camp|||||||||camp||||||camp|||camp|||||||||camp|||||||||||||camp|crossing_pass|||camp||||||||||||||||||||||camp||||||repair||||camp||crossing_pass||||||camp|||camp|||||camp||||||repair|||repair|camp||||repair||repair|camp||||||camp||repair|||crossing_pass|camp|||repair||||camp|repair||repair;camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1864,136,"Victory - Boss Defeated","boss.victory",34,7,10,20,2,5200,true,true,2100.0,116,7,12,17.07,30,0,2500,"",0,0,0,0,16,7,0.911,4.44,30,true,3,0,2,2,0,0,0.000,1.000,"||||||||||camp|||||||camp|||||camp||||||||repair|camp|||||||camp|||||camp|crossing_pass||||||||repair|||||||||camp|||repair|||||||||||repair||camp||||crossing_pass|||camp|||||||camp|||repair|camp|||||||||camp|||||camp|||repair||repair|||||camp|||crossing_pass||||||camp||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1865,132,"Boss Vote Failed - Game Over","boss_vote_failed",35,2,10,15,2,7300,true,false,2100.0,107,12,12,17.65,29,0,6500,"",0,0,0,0,14,2,0.908,4.43,32,true,6,0,6,3,3,0,0.000,0.500,"||||||||||||camp||||||||camp||||||||||||||||camp|||detour|detour|detour|camp|detour|detour|detour|detour|crossing_pass|||||||||||||||||camp|||||||||camp||||crossing_pass||camp|||||||||||camp|||||repair||||camp||||||camp|||||||camp||||camp||crossing_pass|||||camp||||||repair;camp|",false,false,1,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1866,133,"Victory - Boss Defeated","boss.victory",40,7,10,13,3,3300,true,true,2100.0,113,9,10,17.21,33,11200,1000,"",0,9,0,1,16,7,0.924,5.00,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||camp||repair||||||||||camp||||||camp||||||||||camp||||camp||crossing_pass||||||||||||repair||||||||||repair||camp|||||camp|||||||crossing_pass|||||||||repair||camp|||||||camp|||||camp|||repair||||camp|||repair|camp|||||camp|||crossing_pass||camp|||||camp||repair||camp|",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1867,128,"Boss Vote Failed - Game Over","boss_vote_failed",35,7,10,18,1,6000,true,false,2100.0,112,8,7,17.50,34,2500,3500,"",0,0,0,0,12,7,0.945,5.35,31,true,3,0,3,3,0,0,0.000,1.000,"||||||repair|||||||||camp|||camp||||||repair||||||||camp||||repair||||camp|crossing_pass|||||||||||||camp|||||||||repair||||camp||||camp|||repair||||crossing_pass|||||||||||camp||||||camp||||||camp||||||repair|||||||camp||crossing_pass||||repair||||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1868,129,"Boss Vote Failed - Game Over","boss_vote_failed",28,9,10,20,3,3400,true,false,2099.3,113,7,8,17.49,28,2700,2000,"",0,0,0,0,12,9,0.938,4.38,28,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||camp|||||||||camp|||||||camp|||||repair||crossing_pass||||||||camp||||||||repair||||camp||||||camp|||||||||||crossing_pass|||||||repair||camp||||repair|||camp||||repair|||camp||||||||||repair|camp||repair||||repair;crossing_pass|||||camp||repair||camp||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1869,132,"Sanity Depleted - Game Over","sanity",39,10,10,19,0,4400,true,false,2100.0,114,8,9,17.21,32,2700,1000,"",0,0,0,0,14,10,0.931,4.89,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||camp|||||||||||camp|||camp||repair|||||||repair||camp||||||repair|||crossing_pass||||camp|||repair||||||||||camp||||repair|||repair;camp||camp||||repair||||repair||||crossing_pass||camp||||repair|||||||||||||camp|||||||camp||repair|||||||camp||||crossing_pass|camp||||||||camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1870,129,"Victory - Boss Defeated","boss.victory",33,6,10,19,3,5200,true,true,2100.0,112,7,9,17.65,31,2700,3500,"",0,0,0,0,13,6,0.930,4.84,32,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||||camp|||||||||camp||repair||camp||||||||||||camp|||crossing_pass||||||||||||||||||||||camp|||||||||camp||||crossing_pass|||||camp|||repair|||||||||camp||||camp|||||||||repair|||||camp|||repair|camp|crossing_pass||repair|||repair;camp|||camp|||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE03",1871,79,"Collapse (crossing) - Game Over","collapse_crossing",25,4,10,12,8,200,false,false,1261.5,66,7,5,17.28,22,0,3000,"",0,0,0,0,8,4,0.936,5.64,24,false,4,0,3,1,2,1,0.250,0.333,"||camp|||camp||||repair||||camp||||||||camp||||||||||camp||||||||||detour|detour|crossing_pass|||||camp||repair|||repair||||||||||||camp||repair|||||||||camp|crossing_fail",false,false,0,0
