scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Deep - Aggressive","Deep","Aggressive","DP-GAETZ03",1619,120,"Sanity Depleted - Game Over","sanity",33,17,10,15,0,1700,true,false,2067.5,96,14,9,18.80,25,0,0,"",0,0,0,0,17,16,0.924,4.20,32,true,3,0,0,0,0,0,0.000,0.000,"camp||||||||||||camp|||camp||||||||repair||||camp||||||||repair;camp|||repair|crossing_pass||camp|repair|||stop_cap|||||camp||repair|||repair||||||||camp||||repair;camp||||repair;camp|stop_cap|repair||repair;crossing_pass||repair;camp|||stop_cap|||||repair||||camp|repair||repair||camp|||repair|camp||repair||camp|endgame_activate;endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,3
"Deep - Aggressive","Deep","Aggressive","DP-GATOR03",1620,120,"Victory - Boss Defeated","boss.victory",40,12,10,12,4,200,true,true,2051.1,96,13,10,18.82,23,0,0,"",0,0,0,0,17,12,0.916,3.87,37,true,3,0,0,0,0,0,0.000,0.000,"||||||camp||||||||||repair||camp||||camp|||||||||||||crossing_pass|camp||||||camp|||||||camp||repair||repair||camp|stop_cap|repair||stop_cap|camp|||||||camp|||||repair;crossing_pass||repair||repair|||camp|repair;camp||||repair||||repair;camp||||||camp|repair|||||endgame_activate;endgame_active|endgame_active|camp|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active;crossing_pass|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|camp|endgame_active|endgame_active|camp|endgame_active",true,false,0,3
"Deep - Aggressive","Deep","Aggressive","DP-GASLIT03",1621,122,"Sanity Depleted - Game Over","sanity",29,13,10,13,0,0,true,false,2058.3,98,13,10,18.54,19,0,0,"",0,6,0,0,16,13,0.917,3.14,24,true,3,0,0,0,0,0,0.000,0.000,"|camp|repair||camp|||||||||||camp||||||||||||||camp|repair||||camp||||||crossing_pass||||camp|repair;camp|||||||||repair||repair||repair;camp|||camp|stop_cap|||||stop_cap||||repair||||crossing_pass|camp|repair;camp||stop_cap||stop_cap|repair|||||camp|||repair||||||||camp||||repair||endgame_activate;endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|repair;camp|endgame_active;endgame_cooldown|endgame_active|camp|endgame_active|endgame_active|camp|endgame_active|endgame_active",true,false,0,4
"Deep - Aggressive","Deep","Aggressive","DP-GETTR03",1622,39,"Collapse (crossing) - Game Over","collapse_crossing",8,0,10,10,4,200,false,false,665.5,34,2,2,18.49,8,0,0,"",0,0,1,0,3,0,0.947,4.21,8,false,1,0,0,0,0,1,1.000,0.000,"||||camp|||||||||||||camp|||||||||||camp|||||||||stop_cap;crossing_fail",false,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-GIULIA03",1623,117,"Sanity Depleted - Game Over","sanity",22,9,10,15,0,1900,true,false,2061.9,96,12,8,19.09,18,0,1500,"",0,0,1,0,13,8,0.931,3.10,19,true,5,0,1,1,2,0,0.000,1.000,"camp|||||||||||||||||camp||||||||||||||repair|camp|||||detour|detour|detour|crossing_pass|||repair||camp||repair;camp||repair||stop_cap|||||||||||||camp||||||||repair;crossing_pass||camp||||camp||||repair||||camp|repair|||||repair;camp|||||||camp|endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-GORKA03",1624,112,"Collapse (crossing) - Game Over","collapse_crossing",35,4,9,19,6,1300,false,false,1922.8,93,11,7,18.49,22,0,0,"",0,0,0,0,15,4,0.937,3.96,33,false,3,0,0,0,0,1,0.333,0.000,"camp||||||||||camp|||||||||||||camp|||||camp||||||||||||crossing_pass||camp|||||||camp||camp||||||||||||camp||repair|||repair;camp|||||||camp|crossing_pass|repair|||||camp|||repair||||||||camp|||||camp||endgame_activate;endgame_active|endgame_active|camp|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|stop_cap;crossing_fail",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-GORSUCH03",1625,77,"Collapse (crossing) - Game Over","collapse_crossing",25,6,10,6,6,200,false,false,1257.8,62,8,6,17.97,12,0,0,"",0,0,0,0,11,6,0.921,3.16,22,false,2,0,0,0,0,1,0.500,0.000,"camp||||||||||||camp||||||||||camp|||camp|||||||repair|||||camp||crossing_pass|||||repair;camp||||||repair;camp|camp|||stop_cap|||||||||camp|||||repair||repair;camp|||repair;camp||stop_cap;crossing_fail",false,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-GRAHAM03",1626,118,"Sanity Depleted - Game Over","sanity",19,19,10,13,0,1400,true,false,2056.0,97,12,8,18.86,17,0,0,"",0,0,0,0,14,17,0.932,2.91,19,true,3,0,0,0,0,0,0.000,0.000,"||camp|||||repair||||repair;camp||repair||||||repair|||||||||camp|repair|||||||||crossing_pass||camp||||||||camp|repair||||camp|||||||||||repair;camp||repair|||camp|repair;camp||||crossing_pass|repair||stop_cap|stop_cap||||||repair|||camp||||repair||repair;camp|||stop_cap||repair|||repair;endgame_activate;endgame_active;endgame_cooldown|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|camp",true,false,0,3
"Deep - Aggressive","Deep","Aggressive","DP-GREENE03",1627,76,"Collapse (crossing) - Game Over","collapse_crossing",18,8,10,6,6,200,false,false,1270.0,62,8,5,18.14,11,0,0,"",0,0,1,0,9,6,0.933,2.93,17,false,2,0,0,0,0,1,0.500,0.000,"repair||camp|||||repair||||||||||camp||||camp|||||stop_cap|||repair;camp|||||||||crossing_pass|camp||repair|||||repair||camp|||||repair||||camp||||||camp|stop_cap||||||||camp||stop_cap;crossing_fail",false,false,2,3
"Deep - Aggressive","Deep","Aggressive","DP-GRIFTER03",1628,120,"Sanity Depleted - Game Over","sanity",38,4,10,13,0,1100,true,false,2062.5,98,14,7,18.42,25,0,0,"",0,0,0,0,17,4,0.941,4.20,36,true,3,0,0,0,0,0,0.000,0.000,"|camp|||||||||||camp|||||||||||camp|||camp|||||camp|||repair|||crossing_pass|||||camp||||||||camp||||||||||||camp|||||repair|camp||crossing_pass|||||camp||||||||camp|repair|||||camp|||||camp|||||camp|endgame_activate;endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp|crossing_pass|repair;endgame_active;endgame_cooldown|stop_cap|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-GUILFOY03",1629,119,"Victory - Boss Defeated","boss.victory",23,14,9,7,1,200,true,true,2053.1,98,11,9,18.84,17,0,0,"",0,0,0,0,15,13,0.924,2.88,21,true,3,0,0,0,0,0,0.000,0.000,"|||||repair;camp||repair||||repair||||camp||||repair|||||||||||||camp||repair|||crossing_pass|camp||repair;camp||camp|||||||camp||||repair||||||||||||repair|||camp|repair|||camp|crossing_pass|||stop_cap|||||repair|||camp|||||repair;camp||repair||camp||||||camp|endgame_activate;endgame_active|stop_cap|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active;crossing_pass|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|camp|endgame_active",true,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-GULFOFA03",1630,120,"Victory - Boss Defeated","boss.victory",29,16,10,6,1,900,true,true,2067.8,96,13,10,18.97,21,0,0,"shutdown",3,0,0,0,16,13,0.916,3.53,26,true,3,0,0,0,0,0,0.000,0.000,"|camp|||||repair||||||||||camp||||||||||||||||camp|||crossing_pass||camp||repair||||||repair||repair|camp|||repair||camp||||camp|||repair;camp||repair;camp|||||stop_cap|||crossing_pass|||camp|repair||||||camp||||||camp|repair||repair||repair;camp|camp||||stop_cap||||repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown;crossing_pass|camp|camp|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active;endgame_cooldown",true,false,1,4
"Deep - Aggressive","Deep","Aggressive","DP-GUTFELD03",1631,123,"Sanity Depleted - Game Over","sanity",37,5,10,16,0,1800,true,false,2059.6,101,12,9,18.23,25,0,0,"",0,0,0,0,15,5,0.926,4.10,37,true,3,0,0,0,0,0,0.000,0.000,"|camp||||||||||repair||||||camp|||||||camp||||||||repair|||||crossing_pass|||||||||camp|camp|||||||camp|||stop_cap|||||||camp|||||||||camp|crossing_pass|||||camp||||||camp|||||repair||camp|repair|||camp|||stop_cap||||camp|endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active;crossing_pass|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown",true,false,2,3
"Deep - Aggressive","Deep","Aggressive","DP-GUVMENT03",1632,117,"Sanity Depleted - Game Over","sanity",33,7,10,15,0,2000,true,false,2052.6,97,12,7,18.83,23,0,0,"",0,0,0,1,14,7,0.940,3.97,28,true,3,0,0,0,0,0,0.000,0.000,"camp|||camp||||||camp||||||camp||||||||repair|camp|||||||repair|||||||crossing_pass|||||||||camp|||||||||camp||repair|||||||camp|||||crossing_pass|||||camp||||||||repair|||camp||repair||camp||repair|||camp|||stop_cap|repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|camp|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active",true,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-HAMBERD03",1633,120,"Sanity Depleted - Game Over","sanity",31,7,10,12,0,1100,true,false,2061.0,98,12,9,18.74,21,0,0,"",0,0,0,0,15,7,0.924,3.53,26,true,4,0,0,0,1,0,0.000,0.000,"|camp||||||||camp|||||||||camp||||||||camp|repair||||||||repair|crossing_pass|||||||||||camp||||camp||||||||camp||repair||||||||repair;detour|detour|repair;camp|crossing_pass|||camp|||||||camp|||||||camp|||||camp|||camp|repair||repair|endgame_activate;endgame_active;endgame_cooldown|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HANNITY03",1634,118,"Sanity Depleted - Game Over","sanity",25,9,10,14,0,800,true,false,2050.8,98,9,10,19.17,22,0,1500,"",0,0,1,0,14,9,0.915,3.76,22,true,3,0,1,1,0,0,0.000,1.000,"|camp|||||||||||||camp||||||||||||camp||||camp||||repair|||repair;camp|camp|||stop_cap|repair|crossing_pass|||||||||||||repair;camp||||||||||camp||||||||crossing_pass|camp|repair||||repair|||||repair|camp|||||repair;camp|||camp||||repair||endgame_activate;endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active",true,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-HAWLEY03",1635,122,"Sanity Depleted - Game Over","sanity",38,4,10,8,0,300,true,false,2060.7,99,11,11,18.73,27,0,0,"",0,0,0,1,15,4,0.909,4.46,37,true,4,0,0,0,1,0,0.000,0.000,"||||camp||||||||||||camp||||||||||||||camp|||camp||||detour|detour|crossing_pass||||||||||repair|camp||||||camp||||camp||||stop_cap|repair|||||||camp|crossing_pass||||||camp||||camp|||||||camp|||repair||camp||||||camp|endgame_activate;endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active;crossing_pass|endgame_active|camp|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active|endgame_active|endgame_active",true,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-HERSHEL03",1636,119,"Sanity Depleted - Game Over","sanity",27,7,10,12,0,200,true,false,2054.3,98,11,9,18.85,20,0,0,"",0,0,0,0,15,7,0.924,3.39,26,true,4,0,0,0,1,0,0.000,0.000,"||camp||||||||||||||||||||camp||||repair||||||camp||||crossing_pass|||||||||repair;camp||||repair|||camp|||||camp||||||||||||camp|detour|crossing_pass|||camp||||camp|||camp|repair|||||repair|||repair;camp|||repair|||camp||||stop_cap|endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active;crossing_pass|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HICKS03",1637,116,"Victory - Boss Defeated","boss.victory",31,4,10,12,1,3300,true,true,2054.7,88,20,7,19.03,24,0,0,"",0,1,0,0,14,2,0.939,4.17,29,true,6,0,0,0,3,0,0.000,0.000,"||||camp|repair||||||||||||camp||||camp||||||||||repair|||camp||||crossing_pass|||||camp||||||||||||||||||camp||||camp|||||detour|detour|detour|detour|detour|detour|camp|detour|detour|crossing_pass|||camp|||||||||camp|||camp||||stop_cap|endgame_activate;endgame_active;endgame_cooldown|endgame_active|stop_cap|endgame_active;endgame_cooldown|endgame_active|camp|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|camp|endgame_active",true,false,0,2
"Deep - Aggressive","Deep","Aggressive","DP-HOAX03",1638,40,"Collapse (crossing) - Game Over","collapse_crossing",5,1,10,8,7,300,false,false,658.0,34,2,3,18.28,5,0,0,"",0,0,0,0,4,1,0.923,2.56,5,false,1,0,0,0,0,1,1.000,0.000,"|||||||||||camp|repair||||||||||||||||camp|||camp|camp||||||stop_cap;crossing_fail",false,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HOAXER03",1639,81,"Collapse (crossing) - Game Over","collapse_crossing",23,3,10,16,4,300,false,false,1374.1,61,15,4,18.08,12,0,0,"",0,0,0,0,8,3,0.950,3.00,21,false,5,0,0,0,3,1,0.200,0.000,"||camp|||||||||camp||||repair|||||||camp|||||||repair|||||||||detour|detour|detour|camp|crossing_pass||||||||||||camp||||repair;camp|||||||||||||camp|detour|detour|detour|detour|detour|detour|camp|stop_cap;crossing_fail",false,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HOCKER03",1640,118,"Sanity Depleted - Game Over","sanity",25,0,10,14,0,4400,true,false,2051.8,100,9,8,18.82,19,0,1500,"",0,0,0,0,13,0,0.932,3.25,23,true,3,0,1,1,0,0,0.000,1.000,"||camp|||||||||||||||camp|||||||||camp||||||||||crossing_pass|||||||camp||||||||||||||||||||camp||||||crossing_pass|||||camp|||camp||||camp|||||||||camp|||camp||||||stop_cap|endgame_activate;endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HUNTER03",1641,124,"Sanity Depleted - Game Over","sanity",32,9,10,8,0,100,true,false,2065.3,98,15,10,18.28,23,0,0,"",0,0,0,0,18,9,0.919,3.74,29,true,4,0,0,0,1,0,0.000,0.000,"||camp|||||||||||||||camp|||||||camp||||||||||repair||camp|camp|||crossing_pass||||||||||camp|||||camp|||||repair;camp||||||||camp|||repair|camp||||camp|crossing_pass||||repair||camp||repair||camp|repair||||stop_cap|||repair;camp|||||camp|repair|||||camp|endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|repair;camp|endgame_active;endgame_cooldown|detour|detour|detour|endgame_active;crossing_pass|camp|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-HYDROXY03",1642,121,"Sanity Depleted - Game Over","sanity",32,9,10,12,0,700,true,false,2064.6,99,12,9,18.60,21,0,0,"",0,0,0,0,18,9,0.925,3.50,29,true,3,0,0,0,0,0,0.000,0.000,"||camp||||||camp|||||||repair||||camp||||||camp|||camp||||||repair||||crossing_pass|camp|repair||||camp||||||||camp||||||||||camp|||repair|||repair;camp|camp||||||crossing_pass||camp|||||repair||camp|||repair||||camp|||repair||repair|||||camp|endgame_activate;endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|camp|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ICE03",1643,119,"Sanity Depleted - Game Over","sanity",33,6,10,11,0,2500,true,false,2056.4,98,12,8,18.69,20,0,0,"",0,0,0,0,15,5,0.932,3.39,31,true,4,0,0,0,1,0,0.000,0.000,"||||||camp||||repair|||||||camp|||||repair|camp||||stop_cap||||||||camp||||camp||crossing_pass||||||||||repair||camp|||camp|||||||||camp|||||repair||||camp|detour|crossing_pass||||camp|||||repair|||camp||||||camp|||||||camp|endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active;crossing_pass|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-IMPEACH03",1644,120,"Sanity Depleted - Game Over","sanity",28,12,10,8,0,200,true,false,2050.6,100,12,7,18.31,22,0,0,"",0,0,0,1,15,11,0.941,3.70,28,true,3,0,0,0,0,0,0.000,0.000,"||camp|||||||||||camp||||repair|||||||||||||camp||repair|||||crossing_pass|||repair|camp|||||||||camp|||||||||||repair|||||||camp||repair||camp|stop_cap|crossing_pass|repair|||||camp|repair;camp|||||camp||repair||||||camp||repair|||repair|camp||camp|repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-INFRAWK03",1645,122,"Sanity Depleted - Game Over","sanity",28,7,10,13,0,1200,true,false,2051.9,102,7,12,18.82,23,0,0,"travel_ban_lite",1,0,0,0,15,7,0.901,3.80,23,true,3,0,0,0,0,0,0.000,0.000,"camp|||||||||||||||||||camp|||||||||camp||||camp|||||crossing_pass||||||||camp||repair|||||||||||||camp||||||camp|||||||camp|crossing_pass|||camp|repair||repair|||||camp||||||||||camp|repair|||camp|||repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|camp|endgame_active|repair;endgame_active;endgame_cooldown|camp|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|stop_cap|endgame_active;crossing_pass|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-INGRAHM03",1646,119,"Sanity Depleted - Game Over","sanity",39,5,9,15,0,1200,true,false,2058.9,99,12,7,18.55,30,0,0,"",0,0,1,0,13,4,0.941,5.08,36,true,3,0,0,0,0,0,0.000,0.000,"camp||||||||||||camp|||||||||||||camp||||||||||crossing_pass||||||||||||||||camp||repair|camp||||||||||||camp||crossing_pass|||||camp||||||camp||||stop_cap|||||||camp|||camp|repair|||stop_cap||endgame_activate;endgame_active|endgame_active|camp|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown;crossing_pass|camp|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|stop_cap|endgame_active",true,false,0,3
"Deep - Aggressive","Deep","Aggressive","DP-INSURCT03",1647,77,"Collapse (crossing) - Game Over","collapse_crossing",17,6,9,3,4,200,false,false,1242.7,63,6,7,18.01,12,0,0,"",0,0,0,0,11,5,0.908,3.16,13,false,2,0,0,0,0,1,0.500,0.000,"camp|||camp|||||||||||camp||||||||repair|||||||camp|||||||repair||crossing_pass||camp|||camp||repair;camp|||||||||repair;camp||||camp||||||||||camp|repair;camp||||||stop_cap;crossing_fail",false,false,2,1
"Deep - Aggressive","Deep","Aggressive","DP-IVANA03",1648,120,"Sanity Depleted - Game Over","sanity",33,12,10,8,0,200,true,false,2051.6,99,10,10,18.82,23,0,1000,"",0,0,0,0,14,11,0.916,3.87,30,true,3,0,1,1,0,0,0.000,1.000,"||camp||||camp|||||||||||camp||||||||||||||||||camp||||crossing_pass||||camp|||||||repair;camp|||||camp|||repair|||||||repair;camp|||repair;camp|||stop_cap|stop_cap|||crossing_pass|camp|||||||camp||repair|stop_cap||repair|||repair||repair;camp|||repair|||||repair|endgame_activate;endgame_active;endgame_cooldown|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|camp|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,3
"Deep - Aggressive","Deep","Aggressive","DP-IVANKA03",1649,73,"Collapse (crossing) - Game Over","collapse_crossing",25,4,10,9,5,200,false,false,1260.2,61,9,2,18.00,10,0,0,"",0,8,1,0,9,4,0.972,2.78,23,false,2,0,0,0,0,1,0.500,0.000,"|camp||||camp|||||||||||||camp||||||camp|||||||repair||repair|||crossing_pass||||camp|camp|||||camp||||||||||||||repair;camp||repair;camp|||||||||crossing_fail",false,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-JANUARY03",1650,122,"Sanity Depleted - Game Over","sanity",33,4,10,14,0,1400,true,false,2051.3,102,10,9,18.32,25,0,1500,"",0,0,0,0,15,4,0.926,4.13,28,true,3,0,1,1,0,0,0.000,1.000,"|camp||||||||||||||||camp||||||||||||||camp|||||camp||||crossing_pass|||||camp|||||||||||||repair|||||camp||||||||camp||||crossing_pass||camp||||stop_cap|||||||repair;camp|||||camp||repair||camp|||camp|||endgame_activate;endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active;crossing_pass|endgame_active|camp|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-JERKS03",1651,119,"Sanity Depleted - Game Over","sanity",36,4,10,16,0,2100,true,false,2058.6,100,10,8,18.71,25,0,0,"",0,0,0,1,14,4,0.932,4.24,34,true,3,0,0,0,0,0,0.000,0.000,"|||camp||||||||||||||camp|||||||camp|||||||||||crossing_pass||||||||camp|||||||||||camp||repair|||||||||||||camp||crossing_pass|||camp|||||||camp||||repair||camp||repair||||camp|||||||camp|endgame_activate;endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|camp|endgame_active|endgame_active|stop_cap|crossing_pass|endgame_active|camp|endgame_active|endgame_active|camp|endgame_active|endgame_active",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-JORDAN03",1652,77,"Collapse (crossing) - Game Over","collapse_crossing",18,8,9,10,6,200,false,false,1248.6,63,7,6,17.84,12,0,0,"",0,0,0,0,9,6,0.921,3.16,15,false,2,0,0,0,0,1,0.500,0.000,"||camp|||repair|||||||||camp||||||||||||||||||camp|||camp||repair;crossing_pass|||repair;camp|||||camp||stop_cap|||||||||||||repair||||camp|repair|||||camp|repair||camp|stop_cap|stop_cap;crossing_fail",false,false,1,3
"Deep - Aggressive","Deep","Aggressive","DP-KAG03",1653,119,"Sanity Depleted - Game Over","sanity",27,23,10,15,0,200,true,false,2055.0,96,12,10,19.03,23,0,0,"",0,0,0,0,14,22,0.915,3.90,25,true,3,0,0,0,0,0,0.000,0.000,"camp||repair|||repair||||||||repair||||repair|camp||||||||||repair|camp||||repair||camp|repair|stop_cap|crossing_pass|stop_cap|camp|repair|||repair||||repair|||camp|repair;camp||||repair|stop_cap|repair||||||repair|||repair;camp|||repair|camp|stop_cap|||stop_cap|crossing_pass|repair|||camp|repair|||||||||repair|||camp|repair|||||camp|||repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|camp|endgame_active|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown",true,false,1,5
"Deep - Aggressive","Deep","Aggressive","DP-KAVANAH03",1654,123,"Victory - Boss Defeated","boss.victory",29,17,10,14,2,100,true,true,2052.6,98,10,14,19.01,25,0,0,"",0,0,0,0,19,17,0.885,4.10,25,true,4,0,0,0,1,0,0.000,0.000,"||||camp|||repair|camp||||||camp|||||||camp|||||repair;camp|||||||||camp|||||||crossing_pass||camp|repair|||||repair;camp||repair|||camp||repair||camp||||||||||||repair;camp|camp||repair|||detour|crossing_pass|camp|repair||repair|||repair;camp||repair;camp|||repair|||stop_cap||repair|||repair|camp||||repair|endgame_activate;endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active;crossing_pass|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp",true,false,0,1
"Deep - Aggressive","Deep","Aggressive","DP-KELLY03",1655,115,"Sanity Depleted - Game Over","sanity",32,10,10,16,0,1300,true,false,2069.4,93,15,6,19.16,22,0,0,"",0,0,0,0,14,10,0.947,3.86,31,true,4,0,0,0,1,0,0.000,0.000,"|camp||||||||||camp||||repair|||||||||||camp||||repair||camp||||detour|detour|detour|detour|crossing_pass|||||repair||||camp||||||camp|||||||camp|repair||||||crossing_pass||repair|||camp||||||||repair||||repair||camp|||camp|||repair||||camp|repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|camp|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|camp|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active",true,false,0,0
